CDTA2020,annee_fin_observation,# of Dwelling Units,Infested Dwelling Unit Count,Eradicated Unit Count,Re-infested  Dwelling Unit Count,taux_infestation,taux_eradication,taux_reinfestation,Borough,pop_num,population_density,pop_pov_pct,pop_pov_u18_pct,pop_65p_pct,unit_num,unit_occ_own_pct,rent_burden_med,med_r_1f,med_r_4f,med_r_cn,med_r_ot,rent_gross_med_adj
BK01,2018,26813.0,154.0,141.0,28.0,0.007827759407867143,0.006880080567325032,0.0013207955085623732,BROOKLYN,162381.0,394.0,0.237,0.409,0.094,71130.0,0.158,28.2,2212230.0,878850.0,1132000.0,411240.0,2180.0
BK01,2019,21740.0,86.0,63.0,4.0,0.0036513625678449902,0.002054500187755927,0.0003086026077097506,BROOKLYN,151308.0,367.0,0.201,0.452,0.10300000000000001,69661.0,0.177,25.1,1823190.0,905520.0,1232830.0,463820.0,2340.0
BK01,2020,59308.0,132.0,120.0,54.0,0.0036543820877622795,0.003236147039665249,0.0021287797075289646,BROOKLYN,159580.0,387.0,0.188,0.33299999999999996,0.087,77305.0,0.146,28.3,2119760.0,815660.0,1105400.0,452880.0,2370.0
BK01,2021,64778.0,106.0,95.0,17.0,0.0021671043800695795,0.0016944008597175445,0.001034067222511725,BROOKLYN,159580.0,387.0,0.188,0.33299999999999996,0.087,77305.0,0.146,28.3,1988370.0,771110.0,1214500.0,415610.0,2580.0
BK01,2022,72240.0,140.0,137.0,89.0,0.0006727257668099534,0.000628114774661488,0.00021524803711634548,BROOKLYN,186944.0,453.0,0.188,0.34600000000000003,0.10099999999999999,89534.0,0.161,26.2,2416480.0,864330.0,1210890.0,453050.0,2330.0
BK01,2023,79104.0,125.0,114.0,49.0,0.0016871833291284724,0.001497610787179139,0.0008081461128171974,BROOKLYN,186944.0,453.0,0.188,0.34600000000000003,0.10099999999999999,89534.0,0.161,26.2,1199500.0,805.0,1175000.0,450000.0,2330.0
BK01,2024,50314.0,56.0,53.0,2.0,0.0010144107131823984,0.0009383839517623786,5.057335737735238e-05,BROOKLYN,186944.0,453.0,0.188,0.34600000000000003,0.10099999999999999,89534.0,0.161,26.2,1199500.0,805.0,1175000.0,450000.0,2330.0
BK02,2018,35224.0,269.0,268.0,23.0,0.01000587509149864,0.00996326206043374,0.0042593184553212,BROOKLYN,145843.0,469.0,0.159,0.17600000000000002,0.10099999999999999,68858.0,0.313,27.4,4347310.0,1132590.0,1547380.0,515010.0,2490.0
BK02,2019,27182.0,166.0,161.0,18.0,0.00286281710854703,0.002785517131969961,0.00027572676970101675,BROOKLYN,133346.0,428.0,0.138,0.156,0.11800000000000001,69023.0,0.29100000000000004,25.9,3820020.0,1196170.0,1446980.0,460000.0,2570.0
BK02,2020,50961.0,183.0,183.0,50.0,0.003814206439474745,0.003814206439474745,0.0014286695543016055,BROOKLYN,147130.0,473.0,0.125,0.151,0.125,76605.0,0.308,26.7,4054570.0,1006100.0,1308840.0,511340.0,2810.0
BK02,2021,50215.0,142.0,139.0,20.0,0.0016723037460276147,0.0016626874768315312,0.0006078082329122684,BROOKLYN,147130.0,473.0,0.125,0.151,0.125,76605.0,0.308,26.7,3386840.0,1234700.0,1310890.0,535500.0,2750.0
BK02,2022,58753.0,135.0,127.0,28.0,0.003428798952254888,0.0030048260528949115,0.0016582439803518507,BROOKLYN,135987.0,437.0,0.129,0.172,0.132,68295.0,0.32799999999999996,26.5,4931600.0,1232900.0,1537520.0,540160.0,2850.0
BK02,2023,62322.0,154.0,135.0,65.0,0.004000711931472768,0.003350566894267573,0.002715927839164421,BROOKLYN,135987.0,437.0,0.129,0.172,0.132,68295.0,0.32799999999999996,26.5,4325000.0,1085000.0,1550000.0,496800.0,2850.0
BK02,2024,48385.0,127.0,127.0,32.0,0.0016130817148826578,0.0016130817148826578,0.00016001499109041264,BROOKLYN,135987.0,437.0,0.129,0.172,0.132,68295.0,0.32799999999999996,26.5,4325000.0,1085000.0,1550000.0,496800.0,2850.0
BK03,2018,9495.0,149.0,134.0,4.0,0.014351332422807101,0.011973078790073182,0.0005022005738851617,BROOKLYN,155117.0,675.0,0.27,0.408,0.099,61257.0,0.24,32.9,1177890.0,598260.0,882540.0,367720.0,1660.0
BK03,2019,8538.0,158.0,120.0,5.0,0.01527362860884721,0.011905853173923618,0.000737221494102228,BROOKLYN,144306.0,628.0,0.23,0.306,0.10300000000000001,61818.0,0.184,29.0,1186520.0,631850.0,831060.0,354510.0,1660.0
BK03,2020,31057.0,251.0,219.0,42.0,0.007806114152176754,0.006125031235237374,0.0025009386541903636,BROOKLYN,137061.0,597.0,0.242,0.33,0.09,54893.0,0.258,31.4,1086910.0,675620.0,850750.0,308240.0,1990.0
BK03,2021,35405.0,164.0,151.0,37.0,0.004838540608006977,0.004441587083452983,0.002151105210687033,BROOKLYN,137061.0,597.0,0.242,0.33,0.09,54893.0,0.258,31.4,1569770.0,670130.0,956220.0,348840.0,1980.0
BK03,2022,38009.0,191.0,167.0,55.0,0.005547943480083049,0.004773842116024437,0.002629516735393384,BROOKLYN,166380.0,724.0,0.248,0.336,0.11,73542.0,0.195,30.0,1531390.0,698640.0,861730.0,334540.0,1950.0
BK03,2023,861780.0,160.0,130.0,45.0,0.00525414970196612,0.004490690835166469,0.002524232633279483,BROOKLYN,166380.0,724.0,0.248,0.336,0.11,73542.0,0.195,30.0,1835000.0,650000.0,785000.0,355000.0,1950.0
BK03,2024,22009.0,83.0,55.0,8.0,0.0031922950083918826,0.0023257449805000018,0.0006249974301092512,BROOKLYN,166380.0,724.0,0.248,0.336,0.11,73542.0,0.195,30.0,1835000.0,650000.0,785000.0,355000.0,1950.0
BK04,2018,5561.0,83.0,79.0,5.0,0.014274423698146904,0.013002159067103647,0.0008488632032223836,BROOKLYN,121188.0,478.0,0.24,0.38799999999999996,0.08900000000000001,50529.0,0.135,33.0,920780.0,565610.0,681910.0,338310.0,1870.0
BK04,2019,6019.0,64.0,63.0,2.0,0.011866368998751443,0.01185255092747783,0.0004667679193999518,BROOKLYN,127550.0,503.0,0.207,0.36700000000000005,0.09699999999999999,53654.0,0.146,33.1,1007100.0,544060.0,683310.0,258040.0,1980.0
BK04,2020,26043.0,157.0,146.0,21.0,0.0074752774044839964,0.006776674610072819,0.001746506986027944,BROOKLYN,114694.0,452.0,0.242,0.369,0.106,46540.0,0.15,32.9,1186490.0,560530.0,679460.0,374630.0,2290.0
BK04,2021,26358.0,119.0,110.0,39.0,0.005266907639112873,0.004841609930716996,0.002257792115874539,BROOKLYN,114694.0,452.0,0.242,0.369,0.106,46540.0,0.15,32.9,1211750.0,549420.0,644430.0,275400.0,2080.0
BK04,2022,30815.0,94.0,84.0,19.0,0.003926400409071333,0.0032090464571812986,0.0009904992925005053,BROOKLYN,94423.0,372.0,0.19899999999999998,0.207,0.10800000000000001,41188.0,0.196,30.5,1271830.0,519110.0,711190.0,226680.0,2180.0
BK04,2023,32221.0,120.0,117.0,18.0,0.0038762309741940818,0.0037699877351274774,0.0009989624036911937,BROOKLYN,94423.0,372.0,0.19899999999999998,0.207,0.10800000000000001,41188.0,0.196,30.5,1390000.0,494500.0,674000.0,220830.0,2180.0
BK04,2024,20363.0,69.0,67.0,36.0,0.0041193461495423606,0.003996797129934518,0.002573529411764706,BROOKLYN,94423.0,372.0,0.19899999999999998,0.207,0.10800000000000001,41188.0,0.196,30.5,1390000.0,494500.0,674000.0,220830.0,2180.0
BK05,2018,13975.0,340.0,300.0,35.0,0.01730155633537149,0.01680750865258076,0.0013083999000042129,BROOKLYN,171170.0,282.0,0.217,0.23800000000000002,0.122,66650.0,0.273,35.7,515400.0,330360.0,376550.0,191410.0,1460.0
BK05,2019,12530.0,288.0,262.0,17.0,0.009183462431047508,0.008974233749917751,0.0005989149031063551,BROOKLYN,180811.0,298.0,0.233,0.316,0.13,71022.0,0.26,34.1,555640.0,331890.0,376210.0,206340.0,1390.0
BK05,2020,22858.0,198.0,179.0,57.0,0.01136308408355596,0.009582418047686642,0.007203109718471269,BROOKLYN,178925.0,295.0,0.192,0.23399999999999999,0.146,62776.0,0.29100000000000004,30.4,622760.0,398340.0,335360.0,111540.0,1370.0
BK05,2021,26524.0,114.0,104.0,21.0,0.0059647708744709335,0.004805315151593572,0.0017330335161174922,BROOKLYN,178925.0,295.0,0.192,0.23399999999999999,0.146,62776.0,0.29100000000000004,30.4,602770.0,406210.0,347380.0,187730.0,1450.0
BK05,2022,29722.0,160.0,151.0,31.0,0.009527688643149235,0.008106561215389878,0.0036040391860554643,BROOKLYN,200828.0,331.0,0.24600000000000002,0.341,0.145,80939.0,0.233,32.8,615150.0,363380.0,353000.0,215950.0,1450.0
BK05,2023,34306.0,141.0,125.0,36.0,0.006559827757626332,0.006120862108031762,0.003097279993535528,BROOKLYN,200828.0,331.0,0.24600000000000002,0.341,0.145,80939.0,0.233,32.8,585000.0,349170.0,334420.0,163330.0,1450.0
BK05,2024,22259.0,97.0,84.0,4.0,0.002785757599107443,0.0026320592454406743,4.325745211480469e-05,BROOKLYN,200828.0,331.0,0.24600000000000002,0.341,0.145,80939.0,0.233,32.8,585000.0,349170.0,334420.0,163330.0,1450.0
BK06,2018,13728.0,71.0,70.0,6.0,0.006486464093403391,0.006386143066116072,0.0009471485223302805,BROOKLYN,116351.0,291.0,0.12300000000000001,0.107,0.11900000000000001,53847.0,0.382,25.9,3883170.0,1206130.0,1585250.0,529520.0,2490.0
BK06,2019,11515.0,43.0,42.0,1.0,0.002795060714609308,0.002786465218649191,5.308982798895732e-05,BROOKLYN,114043.0,285.0,0.076,0.066,0.106,50019.0,0.395,23.1,2918710.0,1157200.0,1580100.0,723490.0,2700.0
BK06,2020,30080.0,107.0,90.0,18.0,0.00340205901254551,0.0030616624505507865,0.0011101182878052933,BROOKLYN,117511.0,294.0,0.07200000000000001,0.053,0.111,56647.0,0.358,25.0,3756950.0,1138100.0,1515130.0,473740.0,2740.0
BK06,2021,29664.0,65.0,55.0,12.0,0.0021051108223075674,0.001780496694263001,0.0008648697703965878,BROOKLYN,117511.0,294.0,0.07200000000000001,0.053,0.111,56647.0,0.358,25.0,4130960.0,1175030.0,1365970.0,381650.0,2700.0
BK06,2022,33383.0,57.0,40.0,1.0,0.0019052834488072498,0.0012117147224516382,8.406893652795292e-05,BROOKLYN,107930.0,27.0,0.09300000000000001,0.066,0.146,53516.0,0.368,24.1,3628620.0,1142050.0,1653380.0,579100.0,2730.0
BK06,2023,35594.0,94.0,61.0,8.0,0.0022162267368148933,0.001310325236419406,0.0005088620279326111,BROOKLYN,107930.0,27.0,0.09300000000000001,0.066,0.146,53516.0,0.368,24.1,3475000.0,1100000.0,1536690.0,603800.0,2730.0
BK06,2024,20461.0,49.0,32.0,1.0,0.0017799201018204387,0.001235360709521102,0.00016299918500407498,BROOKLYN,107930.0,27.0,0.09300000000000001,0.066,0.146,53516.0,0.368,24.1,3475000.0,1100000.0,1536690.0,603800.0,2730.0
BK07,2018,9045.0,95.0,81.0,6.0,0.013634291811628299,0.010805437497625471,0.001897689768976898,BROOKLYN,132875.0,331.0,0.171,0.209,0.11,45903.0,0.281,31.9,1706240.0,706030.0,933720.0,354980.0,1880.0
BK07,2019,6962.0,50.0,48.0,3.0,0.008013388023997469,0.006426086436695882,0.00044191919191919195,BROOKLYN,130783.0,326.0,0.18100000000000002,0.23399999999999999,0.122,45983.0,0.307,29.4,1759530.0,752430.0,821120.0,311100.0,1790.0
BK07,2020,20258.0,198.0,187.0,67.0,0.01087167663370625,0.01030136042305267,0.0065403870696591985,BROOKLYN,134945.0,336.0,0.22899999999999998,0.245,0.114,47915.0,0.304,36.3,1308840.0,739780.0,829110.0,289750.0,1820.0
BK07,2021,20953.0,107.0,102.0,37.0,0.006161256086524891,0.005650592743497609,0.003391086696723035,BROOKLYN,134945.0,336.0,0.22899999999999998,0.245,0.114,47915.0,0.304,36.3,1707460.0,702260.0,908810.0,253640.0,1780.0
BK07,2022,20181.0,66.0,65.0,39.0,0.004951907671794224,0.004871158317789056,0.003492409560723514,BROOKLYN,129890.0,324.0,0.207,0.28,0.125,46722.0,0.321,29.2,1718790.0,687830.0,728160.0,255230.0,1940.0
BK07,2023,24132.0,78.0,70.0,29.0,0.004282467272337762,0.003462026578479347,0.0019221753398968588,BROOKLYN,129890.0,324.0,0.207,0.28,0.125,46722.0,0.321,29.2,1500000.0,615000.0,761250.0,175000.0,1940.0
BK07,2024,13483.0,42.0,41.0,2.0,0.0012582801858345332,0.0012562451837995312,4.477004477004477e-05,BROOKLYN,129890.0,324.0,0.207,0.28,0.125,46722.0,0.321,29.2,1500000.0,615000.0,761250.0,175000.0,1940.0
BK08,2018,14065.0,216.0,211.0,12.0,0.01581457396859877,0.01503264402952131,0.0010595587859074758,BROOKLYN,136367.0,614.0,0.19,0.244,0.12300000000000001,60263.0,0.218,30.4,1015510.0,632240.0,1281500.0,372450.0,1620.0
BK08,2019,11807.0,202.0,195.0,16.0,0.011778924331331203,0.011595317173990378,0.0006040800147093896,BROOKLYN,128327.0,578.0,0.159,0.192,0.136,60403.0,0.214,27.7,1736370.0,553470.0,1316750.0,265760.0,1800.0
BK08,2020,28997.0,327.0,226.0,33.0,0.007002427169737596,0.0062698747510889575,0.0016955212950065805,BROOKLYN,138614.0,624.0,0.14800000000000002,0.17600000000000002,0.111,65757.0,0.183,29.7,2503870.0,682870.0,1332730.0,231150.0,1900.0
BK08,2021,29732.0,177.0,148.0,33.0,0.006183767370441749,0.005058052198673945,0.0011620478287144953,BROOKLYN,138614.0,624.0,0.14800000000000002,0.17600000000000002,0.111,65757.0,0.183,29.7,1894730.0,730720.0,1228270.0,243110.0,1870.0
BK08,2022,33709.0,117.0,103.0,18.0,0.004089309917078576,0.003200568026225552,0.0008484267689488401,BROOKLYN,107419.0,484.0,0.20199999999999999,0.235,0.11900000000000001,52407.0,0.192,30.0,1920730.0,690720.0,1131670.0,410970.0,1810.0
BK08,2023,39053.0,156.0,142.0,28.0,0.004967767016775253,0.00385290594202113,0.0015906250618147233,BROOKLYN,107419.0,484.0,0.20199999999999999,0.235,0.11900000000000001,52407.0,0.192,30.0,1860000.0,650000.0,1024000.0,233330.0,1810.0
BK08,2024,23262.0,76.0,69.0,4.0,0.002556696788369296,0.0022459099765400935,0.0003040305767894371,BROOKLYN,107419.0,484.0,0.20199999999999999,0.235,0.11900000000000001,52407.0,0.192,30.0,1860000.0,650000.0,1024000.0,233330.0,1810.0
BK09,2018,16512.0,421.0,350.0,36.0,0.03849194151685444,0.03212022116409617,0.0035324929522065978,BROOKLYN,111448.0,652.0,0.153,0.213,0.14400000000000002,47454.0,0.145,29.0,1729770.0,597180.0,803240.0,294180.0,1750.0
BK09,2019,14713.0,275.0,251.0,22.0,0.02143247446487748,0.02043305213752569,0.0023671931295465645,BROOKLYN,106258.0,622.0,0.179,0.301,0.14,48952.0,0.17,29.8,1533800.0,564320.0,717700.0,309890.0,1670.0
BK09,2020,27299.0,350.0,341.0,37.0,0.014080055137139821,0.0129243410084185,0.004797280940949715,BROOKLYN,109967.0,644.0,0.22399999999999998,0.263,0.183,48945.0,0.18100000000000002,29.8,1870790.0,751160.0,739780.0,206280.0,1750.0
BK09,2021,29330.0,238.0,229.0,28.0,0.006455314357650859,0.006202858261256202,0.001349135993802432,BROOKLYN,109967.0,644.0,0.22399999999999998,0.263,0.183,48945.0,0.18100000000000002,29.8,1795590.0,533350.0,770010.0,255330.0,1650.0
BK09,2022,33049.0,224.0,197.0,23.0,0.006872011539047147,0.005418632660734865,0.0014958196491111468,BROOKLYN,94109.0,551.0,0.166,0.188,0.14,43187.0,0.2,28.6,1450930.0,571030.0,773480.0,180610.0,1600.0
BK09,2023,31658.0,171.0,161.0,17.0,0.005090264020949142,0.0048413825577192805,0.0012587979788714774,BROOKLYN,94109.0,551.0,0.166,0.188,0.14,43187.0,0.2,28.6,1605000.0,650000.0,813650.0,164390.0,1600.0
BK09,2024,23876.0,78.0,74.0,2.0,0.003655280859194903,0.0034817222804639104,0.0001579338535860275,BROOKLYN,94109.0,551.0,0.166,0.188,0.14,43187.0,0.2,28.6,1605000.0,650000.0,813650.0,164390.0,1600.0
BK10,2018,16600.0,124.0,122.0,26.0,0.008090796496057187,0.008050877929932082,0.0020713347563346644,BROOKLYN,125200.0,325.0,0.159,0.213,0.17800000000000002,53098.0,0.44299999999999995,29.9,1170830.0,677590.0,776630.0,294180.0,1710.0
BK10,2019,11583.0,51.0,50.0,2.0,0.0033849924160931073,0.0033561223889552816,0.00017692388341371357,BROOKLYN,121925.0,317.0,0.142,0.16699999999999998,0.188,53435.0,0.386,27.7,1134430.0,714810.0,752430.0,289400.0,1870.0
BK10,2020,26281.0,104.0,85.0,27.0,0.005594326187503807,0.0043357329459460464,0.0023704823591665612,BROOKLYN,111952.0,291.0,0.157,0.233,0.19,50104.0,0.41700000000000004,30.3,1121050.0,654420.0,614590.0,260820.0,1920.0
BK10,2021,25276.0,81.0,73.0,35.0,0.004277750941313515,0.003752243624634721,0.0031362007168458782,BROOKLYN,111952.0,291.0,0.157,0.233,0.19,50104.0,0.41700000000000004,30.3,1156670.0,660950.0,743570.0,240510.0,1790.0
BK10,2022,34286.0,111.0,71.0,15.0,0.00407154028575944,0.003068531258678196,0.0012328652624540287,BROOKLYN,116696.0,303.0,0.125,0.133,0.21899999999999997,51646.0,0.38799999999999996,29.4,1179950.0,659280.0,726760.0,235760.0,1710.0
BK10,2023,29099.0,67.0,58.0,25.0,0.0035808514590588724,0.003062294716303489,0.002452747598529775,BROOKLYN,116696.0,303.0,0.125,0.133,0.21899999999999997,51646.0,0.38799999999999996,29.4,1100000.0,647500.0,671330.0,205270.0,1710.0
BK10,2024,19465.0,29.0,29.0,4.0,0.0016060084803655832,0.0016060084803655832,9.19044483200301e-05,BROOKLYN,116696.0,303.0,0.125,0.133,0.21899999999999997,51646.0,0.38799999999999996,29.4,1100000.0,647500.0,671330.0,205270.0,1710.0
BK11,2018,12637.0,165.0,157.0,7.0,0.006976197860044465,0.006772135918177645,0.0001999398132199764,BROOKLYN,186850.0,505.0,0.2,0.301,0.157,67933.0,0.363,35.9,1000210.0,585420.0,628150.0,260400.0,1660.0
BK11,2019,11511.0,122.0,112.0,3.0,0.004475320301649889,0.004080469160530092,0.00010023144351502559,BROOKLYN,186959.0,506.0,0.146,0.17300000000000001,0.165,68574.0,0.365,33.3,995520.0,577630.0,665610.0,273960.0,1670.0
BK11,2020,28803.0,276.0,265.0,106.0,0.008394388991883758,0.007804076733249753,0.005944026733500418,BROOKLYN,206519.0,559.0,0.231,0.326,0.161,76452.0,0.326,33.9,967410.0,572860.0,660110.0,218140.0,1700.0
BK11,2021,27123.0,171.0,152.0,44.0,0.005541346341485219,0.005056544249181452,0.004047658916212164,BROOKLYN,206519.0,559.0,0.231,0.326,0.161,76452.0,0.326,33.9,1029990.0,545290.0,682990.0,231330.0,1700.0
BK11,2022,30202.0,191.0,187.0,120.0,0.005501578612633899,0.00522464701473858,0.004718896445564958,BROOKLYN,184415.0,499.0,0.195,0.285,0.187,70372.0,0.324,34.2,986320.0,567570.0,639590.0,236310.0,1630.0
BK11,2023,33086.0,250.0,238.0,143.0,0.007664841387123228,0.00715289740761045,0.006292306786744364,BROOKLYN,184415.0,499.0,0.195,0.285,0.187,70372.0,0.324,34.2,946000.0,546000.0,642000.0,205.0,1630.0
BK11,2024,19352.0,50.0,39.0,8.0,0.0019970966392410965,0.001266663051664652,0.0007368801179008189,BROOKLYN,184415.0,499.0,0.195,0.285,0.187,70372.0,0.324,34.2,946000.0,546000.0,642000.0,205.0,1630.0
BK12,2018,11294.0,154.0,146.0,18.0,0.011595364343813737,0.011328049247711162,0.0015124759610535066,BROOKLYN,138570.0,441.0,0.278,0.379,0.124,45908.0,0.353,42.2,1482960.0,735450.0,851350.0,329480.0,1830.0
BK12,2019,9736.0,155.0,151.0,13.0,0.00931380707083309,0.009128647602240764,0.0005621372155431968,BROOKLYN,153470.0,488.0,0.268,0.371,0.11900000000000001,48050.0,0.337,40.5,1389100.0,675260.0,884030.0,242370.0,1830.0
BK12,2020,26746.0,338.0,206.0,49.0,0.00735945577796575,0.006189711874632253,0.0038554654638449657,BROOKLYN,172253.0,548.0,0.23800000000000002,0.318,0.115,54686.0,0.326,37.9,1365750.0,682870.0,850750.0,287380.0,1760.0
BK12,2021,27660.0,248.0,193.0,33.0,0.006105199002541879,0.004476161135474601,0.0020978537355797106,BROOKLYN,172253.0,548.0,0.23800000000000002,0.318,0.115,54686.0,0.326,37.9,1432620.0,716030.0,958670.0,318360.0,1800.0
BK12,2022,27046.0,184.0,145.0,46.0,0.005059791104318694,0.003933945879761024,0.002395711597642596,BROOKLYN,191368.0,608.0,0.23800000000000002,0.303,0.114,59530.0,0.276,36.5,1441190.0,752720.0,937000.0,221060.0,1840.0
BK12,2023,30501.0,154.0,122.0,25.0,0.0038726967093204224,0.0033610868089054193,0.0016514683496296797,BROOKLYN,191368.0,608.0,0.23800000000000002,0.303,0.114,59530.0,0.276,36.5,1500000.0,805.0,870000.0,238500.0,1840.0
BK12,2024,20158.0,60.0,54.0,2.0,0.0014440198705643458,0.001373742987417305,0.00018611576400521124,BROOKLYN,191368.0,608.0,0.23800000000000002,0.303,0.114,59530.0,0.276,36.5,1500000.0,805.0,870000.0,238500.0,1840.0
BK13,2018,25162.0,267.0,267.0,19.0,0.012426187794837848,0.012426187794837848,0.0004637331380165942,BROOKLYN,113339.0,33.0,0.289,0.376,0.262,50281.0,0.293,32.4,675440.0,420680.0,638370.0,237250.0,1320.0
BK13,2019,18747.0,157.0,157.0,5.0,0.008223341357450184,0.008223341357450184,0.00020886024312637678,BROOKLYN,115277.0,335.0,0.256,0.302,0.255,50586.0,0.249,33.3,669080.0,463030.0,636670.0,173640.0,1250.0
BK13,2020,39826.0,285.0,273.0,29.0,0.009979437665021558,0.009895714535554533,0.005536789671665035,BROOKLYN,120401.0,35.0,0.24100000000000002,0.326,0.28300000000000003,53107.0,0.325,34.5,717020.0,426800.0,677180.0,202930.0,1470.0
BK13,2021,39151.0,157.0,147.0,41.0,0.009024830844900793,0.008956786044204013,0.006983443684184507,BROOKLYN,120401.0,35.0,0.24100000000000002,0.326,0.28300000000000003,53107.0,0.325,34.5,660950.0,510860.0,660950.0,189470.0,1310.0
BK13,2022,40084.0,145.0,142.0,31.0,0.009499500992610694,0.009447472003816066,0.00786551259119081,BROOKLYN,119482.0,348.0,0.249,0.327,0.24,53068.0,0.248,38.3,635920.0,467200.0,680040.0,259560.0,1450.0
BK13,2023,39966.0,154.0,153.0,22.0,0.004686618044187696,0.004670669080870312,0.0030508360756729227,BROOKLYN,119482.0,348.0,0.249,0.327,0.24,53068.0,0.248,38.3,598500.0,387250.0,597500.0,183330.0,1450.0
BK13,2024,35508.0,118.0,109.0,23.0,0.0033815946766512614,0.002710424762420811,0.0004986986033672421,BROOKLYN,119482.0,348.0,0.249,0.327,0.24,53068.0,0.248,38.3,598500.0,387250.0,597500.0,183330.0,1450.0
BK14,2018,25300.0,540.0,521.0,70.0,0.01973297556742874,0.018964813972362344,0.0032198161595429118,BROOKLYN,154833.0,533.0,0.14400000000000002,0.162,0.145,60753.0,0.239,31.1,1370880.0,629540.0,735450.0,265010.0,1630.0
BK14,2019,19314.0,438.0,427.0,35.0,0.019444318406951155,0.018902320760236787,0.001462998734524605,BROOKLYN,156866.0,54.0,0.12,0.079,0.14800000000000002,60160.0,0.24600000000000002,31.3,1247300.0,662720.0,701330.0,175260.0,1720.0
BK14,2020,44056.0,473.0,452.0,45.0,0.01055525413989635,0.009877399253426573,0.002101778217353597,BROOKLYN,173007.0,595.0,0.166,0.18100000000000002,0.17300000000000001,68790.0,0.23600000000000002,32.0,1422650.0,628810.0,625970.0,154460.0,1790.0
BK14,2021,45355.0,336.0,306.0,32.0,0.006656096523883035,0.0056610266202862785,0.0004941678475585238,BROOKLYN,173007.0,595.0,0.166,0.18100000000000002,0.17300000000000001,68790.0,0.23600000000000002,32.0,1376990.0,700610.0,666460.0,200970.0,1700.0
BK14,2022,49507.0,183.0,155.0,10.0,0.0037881736410199894,0.003164664215087727,0.00012315654538881682,BROOKLYN,152340.0,524.0,0.213,0.319,0.154,66268.0,0.256,33.8,1344510.0,627350.0,591790.0,176820.0,1690.0
BK14,2023,49817.0,220.0,205.0,35.0,0.004610631342713663,0.004142319440486924,0.00037152568808293264,BROOKLYN,152340.0,524.0,0.213,0.319,0.154,66268.0,0.256,33.8,1392500.0,625000.0,650000.0,151810.0,1690.0
BK14,2024,36936.0,100.0,95.0,17.0,0.002770842628934307,0.0026857092715565525,0.00034437539830049595,BROOKLYN,152340.0,524.0,0.213,0.319,0.154,66268.0,0.256,33.8,1392500.0,625000.0,650000.0,151810.0,1690.0
BK15,2018,15610.0,159.0,156.0,19.0,0.012942517088863206,0.012852304361867115,0.003634363698740646,BROOKLYN,158213.0,366.0,0.145,0.157,0.196,64256.0,0.451,33.3,891360.0,517760.0,606990.0,336200.0,1660.0
BK15,2019,12254.0,116.0,114.0,3.0,0.008497464085788596,0.008307458385617592,0.00013748641122679733,BROOKLYN,147401.0,341.0,0.11599999999999999,0.122,0.19699999999999998,62863.0,0.457,29.7,926070.0,532490.0,549850.0,289400.0,1670.0
BK15,2020,33777.0,191.0,176.0,83.0,0.019317604578195143,0.017178109499033825,0.014617306188364423,BROOKLYN,159185.0,368.0,0.191,0.233,0.21100000000000002,64831.0,0.49,36.8,950330.0,526860.0,597520.0,92880.0,1670.0
BK15,2021,30441.0,149.0,137.0,39.0,0.00841333819800006,0.006491141401661388,0.005452889145467297,BROOKLYN,159185.0,368.0,0.191,0.233,0.21100000000000002,64831.0,0.49,36.8,947370.0,523260.0,600370.0,282280.0,1680.0
BK15,2022,31143.0,206.0,106.0,28.0,0.00752326933052973,0.0058727219394728,0.004373327827570677,BROOKLYN,151970.0,351.0,0.191,0.235,0.225,65842.0,0.436,33.2,887690.0,518600.0,487970.0,209380.0,1670.0
BK15,2023,31904.0,111.0,110.0,11.0,0.006437032936486955,0.006423050833578679,0.002075953272656786,BROOKLYN,151970.0,351.0,0.191,0.235,0.225,65842.0,0.436,33.2,905.0,503750.0,517500.0,232350.0,1670.0
BK15,2024,25749.0,73.0,66.0,4.0,0.0017021408465481992,0.0015892323872773028,7.250387291521156e-05,BROOKLYN,151970.0,351.0,0.191,0.235,0.225,65842.0,0.436,33.2,905.0,503750.0,517500.0,232350.0,1670.0
BK16,2018,8379.0,172.0,167.0,7.0,0.025564635360536575,0.024824455668433807,0.0022513052558301425,BROOKLYN,122128.0,471.0,0.278,0.35700000000000004,0.11,54613.0,0.179,36.6,535410.0,391450.0,582470.0,196120.0,1140.0
BK16,2019,6411.0,90.0,90.0,5.0,0.02082822375130241,0.02082822375130241,0.00236875,BROOKLYN,128369.0,496.0,0.34299999999999997,0.474,0.125,55188.0,0.177,38.2,548960.0,424450.0,573000.0,191000.0,1290.0
BK16,2020,16962.0,119.0,107.0,22.0,0.0077901010768390904,0.006964810035382634,0.0026439673952600804,BROOKLYN,123956.0,479.0,0.28800000000000003,0.38299999999999995,0.151,50473.0,0.214,33.7,554840.0,436760.0,530190.0,237110.0,1100.0
BK16,2021,19858.0,101.0,93.0,16.0,0.007737488052814789,0.007450696836820033,0.003215807463595074,BROOKLYN,123956.0,479.0,0.28800000000000003,0.38299999999999995,0.151,50473.0,0.214,33.7,599820.0,403300.0,567320.0,275400.0,1140.0
BK16,2022,21466.0,114.0,101.0,10.0,0.006267745913331013,0.005975519878374257,0.0007716397768546947,BROOKLYN,99827.0,385.0,0.391,0.551,0.131,41207.0,0.154,34.4,560640.0,397560.0,503540.0,243880.0,1180.0
